Interview,104,101,95,96,97,94,76,80,81,77,78,91,102,79,82,98,15,9,10,11,12,83,84,85,86,87,88,89,90,1,2,4,99,5,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q25_19,Q25_20,Q25_23,Q25_21,Q25_22,Q25_24,Q25_25,Q25_26,Q25_177,Q25_110,27,26,6,Q7_27,Q7_28,Q7_29,Q7_30,Q7_31,Q7_32,Q7_33,Q7_34,Q7_35,Q7_36,Q7_37,8,30,29,100,32,33,34,35,36,103,14
1162,43,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,20,0,0,0,166,174,0,7804777,175,6813,19,CORRÈZE,19170,5,SUD OUEST,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1163,44,0,0,0,0,46,51,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806082,175,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1164,43,0,0,0,0,47,51,56,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,76057,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1165,43,0,0,0,0,46,51,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8805675,175,6813,19,CORR�ZE,19170,5,SUD OUEST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1166,44,0,0,0,0,47,50,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806084,175,1004,02,AISNE,02160,2,BP EST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16026,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1167,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,7805467,175,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1168,43,0,0,0,0,47,51,176,0,0,0,0,0,0,0,0,24,186,wq,0,166,173,0,7804668,175,11417,20,CORSE,20230,6,MEDITERRANEE,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1169,43,0,0,0,0,46,49,56,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,76167,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1170,44,0,0,0,0,47,51,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806089,175,284,01,AIN,01370,7,CENTRE EST,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1171,44,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806091,175,6813,19,CORR�ZE,19170,5,SUD OUEST,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1172,44,0,0,0,0,48,51,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806179,175,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1173,43,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,7804776,175,3229,09,ARIÈGE,09130,5,SUD OUEST,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1174,44,0,0,0,0,47,49,176,0,rsg,64,87,83,72,72,43654,19,185,bd,0,166,173,39,8806182,175,23375,59,NORD,59000,1,NORD,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,45,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,79725,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
